started,video,serverSynFlags,serverFinFlags,serverAckFlags,serverUrgFlags,serverRstFlags,serverPshFlags,serverByteCount,serverPacketCount,serverMinBytesPerPacket,serverMaxBytesPerPacket,serverMedBytesPerPacket,serverAvgBytesPerPacket,serverStdBytesPerPacket,serverKurBytesPerPacket,serverSkeBytesPerPacket,serverMinBytesInFlight,serverMaxBytesInFlight,serverMedBytesInFlight,serverAvgBytesInFlight,serverStdBytesInFlight,serverKurBytesInFlight,serverSkeBytesInFlight,serverMinInterArrivalTime,serverMaxInterArrivalTime,serverMedInterArrivalTime,serverAvgInterArrivalTime,serverStdInterArrivalTime,serverKurInterArrivalTime,serverSkeInterArrivalTime,serverMinRwnd,serverMaxRwnd,serverMedRwnd,serverAvgRwnd,serverStdRwnd,serverKurRwnd,serverSkeRwnd,serverThroughput,serverIdleTime,serverOutOfOrderBytes,serverOutOfOrderPackets,serverZeroRetransmit,serverOneRetransmit,serverTwoRetransmit,serverXRetransmit,serverMinRetransmit,serverMaxRetransmit,serverMedRetransmit,serverAvgRetransmit,serverStdRetransmit,serverKurRetransmit,serverSkeRetransmit,serverGoodput,userSynFlags,userFinFlags,userAckFlags,userUrgFlags,userRstFlags,userPshFlags,userByteCount,userPacketCount,userMinBytesPerPacket,userMaxBytesPerPacket,userMedBytesPerPacket,userAvgBytesPerPacket,userStdBytesPerPacket,userKurBytesPerPacket,userSkeBytesPerPacket,userMinBytesInFlight,userMaxBytesInFlight,userMedBytesInFlight,userAvgBytesInFlight,userStdBytesInFlight,userKurBytesInFlight,userSkeBytesInFlight,userMinInterArrivalTime,userMaxInterArrivalTime,userMedInterArrivalTime,userAvgInterArrivalTime,userStdInterArrivalTime,userKurInterArrivalTime,userSkeInterArrivalTime,userMinRwnd,userMaxRwnd,userMedRwnd,userAvgRwnd,userStdRwnd,userKurRwnd,userSkeRwnd,userThroughput,userIdleTime,userOutOfOrderBytes,userOutOfOrderPackets,userZeroRetransmit,userOneRetransmit,userTwoRetransmit,userXRetransmit,userMinRetransmit,userMaxRetransmit,userMedRetransmit,userAvgRetransmit,userStdRetransmit,userKurRetransmit,userSkeRetransmit,userGoodput,userMinRTT,userMaxRTT,userMedRTT,userAvgRTT,userStdRTT,userKurRTT,userSkeRTT
0,4300,7,0,1189,0,0,68,1694182,1189,0,1460,1460,1424.879731,210.118629,37.667674,-6.199268,0,1359060402,37229.5,46492746.16,246951958.4,24.285398,5.126929,0.000001,0.999579,0.000001,0.005131,0.038354,399.702946,17.213521,64240,64240,64240,64240,0,-3,0,677672.8,0,2879161,2018,0.679167,0.327748,0.101896,0.366375,0,6,2,1.943069,1.503865,-0.710808,0.476778,677672.8,2,0,702,0,0,8,5609,704,0,1041,0,7.96733,83.209964,133.35917,11.401686,0,1041,0,177,327.873604,1.888797,1.801012,0.000009,0.99995,0.000015,0.008545,0.050022,225.404995,12.78596,29200,65535,65535,64341.875,5308.608254,34.588565,-5.932709,8012.857143,2,1031,245,2.716667,0,0.0625,0.258333,0,281,0,49.285714,96.75553,0.709516,1.576441,8012.857143,0.068903,0.334024,0.192523,0.199835,0.078607,-0.294471,0.06714
1,4301,7,0,498,0,0,49,670947,498,0,1460,1460,1347.283133,377.81127,8.173925,-3.172794,1,64239,26280,30336.82114,22789.29549,-1.45501,0.20107,0.000001,0.1139,0.000001,0.004756,0.020405,17.782939,4.398652,64240,64240,64240,64240,0,-3,0,372748.3333,14,1350747,992,0.868056,0.543478,0.169082,0.097308,0,13,1,1.964286,2.303964,1.816882,1.284679,372748.3333,3,0,313,0,0,15,1842,316,0,277,0,5.829114,31.128601,43.619219,6.38989,0,277,0,59.181818,80.541145,0.724955,1.335726,0.00001,0.21772,0.000014,0.007613,0.027595,16.899122,3.988606,29200,65535,64240,61351.91772,8819.975054,5.988571,-2.724053,3684,16,0,0,2.604167,0,0,0.131944,0,291,0,14.047619,61.934279,16.042859,4.247211,3684,0.025988,0.287056,0.109911,0.126924,0.087337,-1.292525,0.359815
0,4302,12,1,1170,0,0,96,1596078,1170,0,1460,1460,1364.169231,347.584301,10.549473,-3.517466,0,2061011865,47068,87594379.37,395515434.6,19.002131,4.513286,0.000001,11.725874,0.000001,0.04015,0.495468,342.054232,17.523656,64239,64240,64240,64239.99829,0.04131,580.001712,-24.124712,380018.5714,16,5697368,4133,0.745238,0.181701,0.044604,0.141801,0,22,1,0.979695,1.454183,72.328037,5.674194,380018.5714,3,2,691,0,0,30,4089,694,0,803,0,5.891931,40.733917,220.099232,12.912913,0,1378229271,0,62646838.89,287083610.4,17.047619,4.364358,0.00001,11.373138,0.000018,0.067993,0.695859,196.980205,13.710656,29200,65535,64240,63141.93804,6782.366394,14.468422,-3.907526,2555.625,19,0,0,5.216667,0.10119,0.071429,0.082143,0,480,0,16.794872,79.578756,26.752052,5.217081,2555.625,0.030994,1.027822,0.157118,0.233008,0.229357,4.543818,2.190121
0,4303,2,2,1113,0,0,208,1598169,1113,0,1460,1460,1435.911051,178.702743,56.371662,-7.576735,1,64239,21900,27309.08362,20121.24866,-1.166867,0.467301,0.000001,0.483459,0.000003,0.003993,0.024284,147.331866,9.814496,64239,64240,64240,64239.9982,0.042352,551.5018,-23.526619,887871.6667,20,1598169,1111,0.833333,0.093909,0,0.002046,0,3,0,0.090108,0.306172,19.559524,3.869137,887871.6667,2,2,524,0,0,6,1734,526,0,518,0,3.296578,35.386399,169.802993,12.60386,0,518,0,108.5,172.648849,0.967967,1.517242,0.000001,0.438999,0.000058,0.008911,0.033829,53.437002,5.907835,29200,65535,65535,63886.43536,5851.155128,20.842013,-4.583275,5780,21,0,0,1.666667,0,0,0.166667,0,279,0,42.833333,96.198435,1.386779,1.823735,5780,0.102997,0.31805,0.180483,0.196536,0.082892,-1.459397,0.307577
1,4304,16,1,4546,0,0,259,6540417,4546,0,1460,1460,1438.719094,162.337928,64.773188,-8.025797,1,64239,51099,44525.66155,19291.24428,-0.407048,-0.890514,0.000001,9.748548,0.000001,0.007068,0.15185,3741.216898,59.125703,64240,64240,64240,64240,0,-3,0,641217.3529,0,19621251,13591,0.769444,0.270504,0.147108,0.324112,0,8,2,2.390007,1.862745,-0.617809,0.38181,641217.3529,5,0,3129,0,0,19,12122,3134,0,1043,0,3.8679,57.806201,293.58989,16.857532,0,1043,0,275.590909,403.939314,-0.27984,1.196801,0.000002,2.138859,0.000013,0.007498,0.053854,858.032867,24.372108,29200,65535,65535,64727.90811,3946.836407,58.876765,-7.596072,8081.333333,9,0,0,3.847222,0.1,0,0.130556,0,2185,0,107.068966,425.995866,16.951378,4.214904,8081.333333,0.102997,0.28491,0.211,0.19864,0.055784,-1.237203,-0.295367
0,4305,2,2,967,0,0,189,1389389,967,0,1460,1460,1436.803516,175.905901,58.012067,-7.691098,1,64239,17520,23132.24181,17525.39071,-0.616965,0.696341,0.000001,0.647863,0.000003,0.004508,0.028767,262.424085,13.26877,64239,64240,64240,64239.99793,0.045431,478.502073,-21.920357,771882.7778,47,1389389,965,0.833333,0,0,0.002178,0,3,0,0.006243,0.136717,475.502086,21.851821,771882.7778,2,2,331,0,0,6,1734,333,0,518,0,5.207207,44.362102,105.777303,9.975521,0,518,0,108.5,172.648849,0.967967,1.517242,0.000001,0.608784,0.000066,0.013802,0.046533,79.674248,7.189543,29200,65535,65535,63094.29429,7225.155912,11.580752,-3.520212,5780,48,0,0,1.666667,0,0,0.166667,0,189,0,26.75,60.935929,1.961173,1.931992,5780,0.111103,0.228167,0.155568,0.166575,0.042328,-1.404573,0.290508
0,4306,20,0,2627,0,0,209,3655785,2627,0,1460,1460,1391.619718,293.235868,16.799585,-4.289384,0,64239,52558.5,45836.66667,19511.50782,-0.127159,-1.000313,0.000001,11.004848,0.000001,0.015851,0.283134,1112.673169,31.971525,64239,64240,64240,64239.99962,0.019507,2622.000381,-51.224998,393095.1613,8,14610396,10368,0.778975,0.183038,0.134455,0.18482,0,26,1,1.034857,1.317649,98.41569,5.790766,393095.1613,5,1,2162,0,0,39,5385,2167,0,351,0,2.485002,22.591855,135.399026,11.156545,0,2307,40,111,269.308244,48.677557,6.440189,0.00001,10.832721,0.000012,0.017584,0.300919,1033.078185,31.278974,29200,65535,65535,64451.89663,5142.43069,30.750705,-5.597102,2991.666667,16,750,11,4.673851,0.055556,0,0.165469,0,1975,0,41.490196,273.971329,45.640791,6.889388,2991.666667,0.046015,1.982927,0.197887,0.310074,0.355197,12.142667,3.2522
0,4307,52,0,1598,0,0,169,2065095,1598,0,1460,1460,1292.29975,443.83789,3.851821,-2.385391,1,78376,43660,36744.15574,25011.31064,-1.456315,-0.266792,0.000001,4.774413,0.000003,0.020474,0.196484,468.829981,20.629245,64240,64240,64240,64240,0,-3,0,382425,11,7748624,5780,0.773585,0.170435,0.076669,0.210196,0,20,0,0.633947,1.220544,75.031313,6.002411,382425,16,0,1084,0,0,60,9436,1100,0,351,0,8.578182,41.643228,30.094665,5.433238,0,735,0,84.553191,124.175489,4.532404,1.850892,0.000001,5.023099,0.000051,0.032356,0.245205,316.888728,16.818464,29200,65535,65535,60376.12727,10883.76211,2.15674,-1.967677,4493.333333,15,0,0,12.377355,0.0625,0.020833,0.143082,0,753,0,11.087912,79.443621,80.623841,8.977451,4493.333333,0.040054,0.470161,0.150442,0.170518,0.10057,0.695361,1.036801
0,4308,12,2,3595,0,0,261,5187021,3595,0,1460,1460,1442.843115,151.853811,81.081505,-9.040297,1,64239,58399,51067.97078,16971.70839,1.47248,-1.504143,0.000001,16.501032,0.000001,0.014249,0.364369,1480.371803,37.245881,64239,64240,64240,64239.99972,0.016676,3590.000278,-59.933299,582811.3483,9,20748084,14332,0.757937,0.247686,0.244445,0.259705,0,5,2,1.848653,1.608735,-1.035901,0.40887,582811.3483,3,1,3430,0,0,7,2833,3433,0,1077,0,0.825226,22.261986,1659.545546,37.569014,0,4336,0,304.7,935.113956,14.277339,3.983536,0.000003,16.045947,0.000012,0.014852,0.385516,1327.644141,35.771304,29200,65535,65535,65221.54675,3128.764547,102.510984,-10.116371,4721.666667,17,0,0,2.27381,0,0.111111,0.130952,0,3402,0,244.214286,875.820609,9.076467,3.328089,4721.666667,0.08893,0.72813,0.200987,0.266552,0.194374,1.654685,1.774326
1,4309,18,4,2168,0,0,251,2918685,2168,0,1460,1460,1346.256919,367.685631,8.111431,-3.132955,0,1408708453,46488,6699356.788,96632851.19,206.504726,14.439692,0.000001,7.395708,0.000002,0.010539,0.177079,1434.955631,36.050161,64240,64240,64240,64240,0,-3,0,456044.5313,9,5629295,4105,0.621507,0.101443,0.027358,0.21836,0,31,0,0.78143,1.46329,154.606127,8.630027,456044.5313,5,0,1855,0,0,67,9610,1860,0,734,0,5.166667,37.506532,172.732346,11.602736,0,848824049,42,23415939.29,139023788.5,31.278369,5.768741,0.00001,7.460551,0.000027,0.01332,0.193285,1214.48497,32.958085,29200,65535,65535,63644.16936,6497.005712,15.640638,-4.055449,3313.793103,12,1207,67,7.458088,0.256944,0,0.121548,0,1397,0,21.409639,153.759007,74.195277,8.639543,3313.793103,0.014067,1.854897,0.149965,0.205886,0.254221,30.553539,5.180516
0,4310,31,7,3920,0,0,228,5532660,3920,0,1460,1460,1411.392857,249.103135,25.733065,-5.210503,1,116020,54881,50479.51648,20619.42004,1.014164,-0.417373,0.000001,11.122606,0.000002,0.025146,0.408336,496.844995,21.778965,64239,64240,64240,64239.99924,0.027654,1301.667433,-36.106335,493987.5,14,22130640,15555,0.75819,0.204394,0.101495,0.235392,0,26,1,1.655827,1.932317,16.625375,2.168457,493987.5,8,3,2443,0,0,37,5892,2451,0,677,0,2.403917,26.246424,341.772179,16.569215,0,677,0,63.746835,119.446028,12.16495,3.197111,0.00001,11.12252,0.000022,0.036268,0.487164,354.35253,18.350362,29200,65535,65535,64694.78988,4507.791614,49.419408,-7.049536,2561.73913,23,0,0,6.065517,0.083333,0.097917,0.06056,0,2320,0,48.02,324.704265,44.94023,6.848355,2561.73913,0.036955,0.558138,0.178099,0.19858,0.143683,0.088046,1.012876
0,4311,23,2,2110,0,0,169,2901388,2110,0,1460,1460,1375.065403,329.908747,12.398628,-3.765887,1,64239,54020,46631.64502,20039.28155,0.227401,-1.224298,0.000001,9.82685,0.000003,0.014573,0.275725,1061.668626,32.164864,64239,64240,64240,64239.99953,0.021765,2105.000474,-45.902075,376803.6364,8,8704164,6261,0.866974,0.205042,0.169054,0.330778,0,29,1,1.200209,1.59233,95.105537,5.97592,376803.6364,7,1,1558,0,1,47,6662,1565,0,749,0,4.256869,32.794731,206.739646,12.320278,0,847,0,83.242424,149.433955,10.700319,3.037116,0.000011,10.38131,0.000052,0.026703,0.415704,529.195027,22.800436,29200,65535,65535,63613.13419,6714.15094,15.636071,-4.085542,2775.833333,13,0,0,6.068817,0.020481,0,0.112545,0,1445,0,24.655738,183.422104,55.94408,7.609691,2775.833333,0.09203,1.538992,0.241518,0.316784,0.254622,10.566967,2.878081
0,4312,0,0,1163,0,0,68,1681653,1163,0,1460,1460,1445.961307,130.801055,105.943764,-10.192889,0,0,0,0,0,-3,0,0.000001,0.352815,0.000001,0.002917,0.021239,124.538088,10.049567,64240,64240,64240,64240,0,-3,0,989207.6471,5,0,0,0.333333,0.197062,0.064351,0.099905,0,5,1,0.988034,1.194658,0.719337,1.208066,989207.6471,0,0,1024,0,0,2,1332,1024,0,1074,0,1.300781,34.4928,913.473577,29.775485,0,1074,0,148.111111,337.165454,3.34886,2.23896,0.000001,0.414064,0.000013,0.003958,0.025919,113.596745,9.562888,36500,65535,65535,65396.0791,1984.893124,201.100417,-14.24065,6660,7,1332,1021,1,0,0,0.666667,0,512,3,203.8,248.393559,-1.83261,0.408506,6660,0.147104,0.401974,0.274539,0.274539,0.127435,-2,0
0,4313,35,0,1384,0,0,136,1803684,1384,0,1460,1460,1303.239884,436.331397,4.411466,-2.509867,1,407334,46010.5,72387.04271,111278.742,3.515634,2.252832,0.000001,15.197568,0.000001,0.029894,0.438486,1048.060691,31.007757,64239,64240,64240,64239.99928,0.02687,1379.000723,-37.161818,261403.4783,12,3642382,2738,0.829365,0.245296,0.310582,0.206033,0,15,1,1.246753,1.66051,8.666303,2.085339,261403.4783,14,1,749,0,1,44,7279,763,0,725,0,9.539974,49.846994,80.18141,7.779651,0,823,0,85.585859,141.46849,10.102977,2.807126,0.00001,15.130359,0.000016,0.074272,0.785615,321.034559,17.537278,29200,65535,64240,59430.29882,11783.60419,1.255588,-1.737195,3164.782609,16,0,0,11.611111,0,0.030952,0.139683,0,558,0,9.597222,65.678438,64.523499,8.095126,3164.782609,0.038147,5.254984,0.171065,0.310747,0.821439,31.543078,5.730205
0,4314,2,2,1015,0,0,209,1456747,1015,0,1460,1460,1435.218719,179.232258,54.453384,-7.426017,1,64239,13140,17923.75909,15073.96905,0.941681,1.281818,0.000001,0.447798,0.000003,0.004063,0.023596,132.650124,9.306009,64239,64240,64240,64239.99803,0.044346,502.501974,-22.461121,766708.9474,22,1456747,1013,0.833333,0,0,0.002076,0,3,0,0.005946,0.133432,499.501986,22.39424,766708.9474,2,2,458,0,0,6,1734,460,0,518,0,3.769565,37.816363,147.907682,11.771249,0,518,0,108.5,172.648849,0.967967,1.517242,0.000011,0.407237,0.000081,0.009463,0.03356,45.82778,5.473295,29200,65535,65535,63838.52174,6255.681035,17.734961,-4.265503,5780,24,0,0,1.666667,0,0,0.166667,0,234,0,37.333333,83.579636,1.251422,1.798442,5780,0.09799,0.213861,0.136495,0.147939,0.048738,-1.721867,0.230748
0,4315,11,0,3361,0,0,289,4809485,3361,0,1460,1460,1430.968462,194.938177,45.303614,-6.812616,1,64239,55480,48948.48982,17500.23208,0.652978,-1.278298,0.000001,0.195016,0.000002,0.003428,0.018213,34.049116,5.666116,64240,64240,64240,64240,0,-3,0,775723.3871,4,9618970,6700,0.758095,0.380217,0.325117,0.039704,0,4,1,0.871381,0.941877,0.26961,0.933978,775723.3871,5,0,2961,0,0,15,8318,2966,0,1113,0,2.80445,48.346889,462.005073,20.873944,0,1113,0,237.771429,377.178327,1.134254,1.615126,0.000001,0.282545,0.000026,0.004146,0.020977,40.060345,5.863508,29200,65535,65535,64780.06237,4368.956215,45.724958,-6.767978,9242.222222,9,0,0,3.790476,0.1,0,0.141905,0,1926,0,117.64,417.310616,11.891799,3.606423,9242.222222,0.084877,0.358105,0.185966,0.201241,0.061404,1.083591,0.816492
0,4316,20,0,2901,0,0,213,4140125,2901,0,1460,1460,1427.137194,206.378635,39.507062,-6.376825,1,64239,54020,45546.39778,19874.27058,-0.384618,-0.920927,0.000001,4.048458,0.000001,0.009533,0.107808,828.508378,26.124958,64240,64240,64240,64240,0,-3,0,766689.8148,4,16560500,11524,0.748095,0.173565,0.147912,0.51183,0,6,2,2.255892,1.739376,-1.079027,0.170979,766689.8148,5,0,2308,0,0,17,8052,2313,0,1074,0,3.481193,49.88709,369.835626,18.350446,0,1074,0,205.236842,329.277873,2.131391,1.805081,0.00001,4.016141,0.000018,0.012404,0.128323,539.751328,21.15613,29200,65535,65535,64402.30134,5207.017032,31.310745,-5.666701,8946.666667,9,0,0,3.740476,0.05,0.05,0.151905,0,1407,0,87.961538,310.691101,10.929664,3.501619,8946.666667,0.094891,0.367165,0.179052,0.204831,0.08054,-0.909245,0.356474
0,4317,12,6,3073,0,0,177,4374635,3073,0,1460,1460,1423.571429,216.868143,35.95346,-6.108158,1,64239,55479,50129.84437,15886.06956,1.542577,-1.427324,0.000001,9.754366,0.000001,0.012168,0.215585,1441.949376,35.183404,64239,64240,64240,64239.99968,0.018036,3068.000326,-55.407584,450993.299,14,17498540,12244,0.761905,0.16045,0.058475,0.328072,0,18,1,1.464314,1.709486,6.931974,1.665916,450993.299,3,1,1787,0,0,20,2347,1790,0,277,0,1.311173,14.239956,206.137881,13.463847,0,277,0,55.555556,74.65314,1.062518,1.346479,0.00001,9.755804,0.000013,0.021124,0.287052,800.517219,26.289449,29200,65535,65535,64854.52514,4201.561863,54.256115,-7.363773,2607.777778,22,0,0,2.285714,0,0.111111,0.126984,0,1753,0,65.296296,330.989517,22.03738,4.902732,2607.777778,0.048876,0.895023,0.157118,0.239699,0.235433,2.425301,1.919011
0,4318,19,0,1468,0,0,109,2014236,1468,0,1460,1460,1372.095368,333.544251,11.853723,-3.691622,1,436537,54019,88536.35112,124455.667,2.676642,2.095296,0.000001,13.420984,0.000003,0.029258,0.451061,627.232144,23.929961,64239,64240,64240,64239.99932,0.026091,1463.000682,-38.275327,335706,18,6042708,4347,0.711111,0.277727,0.183354,0.317816,0,27,1,1.995918,2.410856,22.609256,2.987267,335706,6,1,746,0,1,32,5500,752,0,652,0,7.31383,46.021675,98.736546,9.034508,0,653,0,88.84507,146.47873,5.650974,2.348463,0.000011,13.245479,0.000053,0.072164,0.721521,219.893804,14.329281,29200,65535,64240,62579.3258,8123.611742,9.865982,-3.366558,3055.555556,23,0,0,4.266667,0.138889,0.055556,0.094444,0,687,0,15.347826,100.138647,40.996488,6.55615,3055.555556,0.074863,1.072884,0.261426,0.291753,0.195579,6.001532,2.064183
0,4319,4,0,1436,0,0,79,2069402,1436,0,1460,1460,1441.087744,163.352177,71.413713,-8.557768,0,846235620,0,6964903.469,76455467.23,116.508299,10.886152,0.000001,0.381393,0.000001,0.002928,0.018962,129.169611,9.302395,64240,64240,64240,64240,0,-3,0,591257.7143,4,604,8,0.75,0.029481,0.063836,0.19831,0,8,2,2.241535,1.941094,0.628174,0.839287,591257.7143,1,0,990,0,0,4,2317,991,0,1067,0,2.338042,41.591762,478.275015,20.885897,0,1210727571,259,504469459.9,596896227,-1.885714,0.338062,0.000001,0.38122,0.000013,0.004281,0.025688,102.632846,8.794511,29200,65535,65535,65186.72856,3024.666742,133.224735,-11.558294,11585,7,1283,986,3,0,0,0.25,0,983,0,122.875,325.096692,3.142857,2.267787,11585,0.131845,0.131845,0.131845,0.131845,0,-3,0
1,4320,16,2,6663,0,0,485,9587957,6663,0,1460,1460,1438.984992,167.484082,66.025815,-8.180061,1,64239,56940,51618.89291,15881.13974,1.978354,-1.634261,0.000001,9.710425,0.000001,0.00658,0.140161,3610.946951,56.002405,64239,64240,64240,64239.9997,0.017323,3326.5003,-57.693156,675208.2394,3,38351828,26588,0.803662,0.251897,0.083045,0.360594,0,8,2,1.807838,1.541445,-0.862474,0.38007,675208.2394,4,1,5897,0,0,18,13280,5901,0,1093,0,2.250466,45.975771,512.259967,22.338729,0,1093,0,316.261905,444.658727,-0.788163,0.998885,0.000001,9.852661,0.000016,0.007553,0.146749,3534.749137,55.555028,29200,65535,65535,65237.72022,2513.856411,166.788218,-12.667593,9485.714286,15,0,0,3.214646,0,0.145833,0.050505,0,3449,0,217.555556,781.236642,10.190898,3.432105,9485.714286,0.061989,0.577927,0.181437,0.196285,0.109509,5.453282,2.241259
0,4321,28,0,1061,0,0,111,1371882,1061,0,1460,1460,1293.008483,441.390527,3.8879,-2.389836,0,64239,47932.5,36609.90476,26130.3019,-1.621978,-0.373899,0.000001,13.126197,0.000001,0.037006,0.494656,543.35835,22.512893,64239,64240,64240,64239.99906,0.030686,1056.000943,-32.526926,232522.3729,14,5467908,4088,0.768036,0.224907,0.041566,0.391839,0,19,0,0.700321,1.243547,78.129932,6.226246,232522.3729,7,1,568,0,1,38,5704,575,0,751,0,9.92,50.677571,90.1361,8.148534,0,1160,0,82.2,165.704826,21.43738,4.13334,0.00001,12.838251,0.000026,0.08822,0.773637,187.983785,13.295132,29200,65535,65535,61330.28522,9896.355538,3.984793,-2.337266,3565,19,1160,6,6.144289,0.125,0.025,0.081964,0,487,0,9.454545,65.041474,49.836988,7.193574,3565,0.044823,1.348972,0.134945,0.200458,0.214644,19.285077,4.167653
1,4322,20,1,3402,0,0,226,4856837,3402,0,1460,1460,1427.641681,200.041016,39.921379,-6.377393,1,64239,49639.5,43552.68448,19927.36102,-0.604478,-0.798177,0.000001,9.772139,0.000001,0.01114,0.199548,1859.179519,41.08324,64240,64240,64240,64240,0,-3,0,614789.4937,2,19427348,13528,0.782222,0.140184,0.080295,0.582172,0,6,3,2.412237,1.572574,-0.697734,-0.028381,614789.4937,5,0,3061,0,0,21,14204,3066,0,1042,0,4.632746,64.159147,240.585262,15.322423,0,1042,0,296,420.390245,-0.630356,1.067227,0.000001,5.119928,0.000013,0.009739,0.108056,1653.057195,36.588312,29200,65535,65535,64660.21559,3962.072628,58.400858,-7.541731,9469.333333,8,0,0,3.911111,0.1,0,0.117778,0,1464,0,97.903226,318.521722,10.901993,3.487499,9469.333333,0.102043,0.878096,0.207901,0.250987,0.173408,5.887767,2.518088
0,4323,32,6,1536,0,0,121,2065487,1536,0,1460,1460,1344.718099,378.573531,7.658904,-3.080349,1,64239,43799.5,37260.70051,22203.27596,-1.292984,-0.437689,0.000001,10.778868,0.000003,0.044852,0.486042,309.669445,16.694249,64239,64240,64240,64239.99609,0.062378,251.003922,-15.906097,368836.9643,17,8261948,6016,0.669886,0.10632,0.160423,0.401073,0,14,1,1.871028,1.77211,3.843369,1.360351,368836.9643,8,2,943,0,3,30,5351,954,0,681,0,5.609015,42.049701,134.127915,10.552254,0,681,0,92.661765,158.503258,4.800329,2.236875,0.000001,10.882392,0.000052,0.07478,0.627387,185.981866,12.93863,0,65535,65535,62540.4109,9354.374293,11.412983,-3.39846,2972.777778,21,0,36,5.359091,0.145833,0.070833,0.113447,0,718,0,19.73913,106.634164,37.033644,6.146721,2972.777778,0.003099,5.62501,0.162125,0.427578,1.117822,17.325813,4.354487
0,4324,21,3,1686,0,0,141,2284675,1686,0,1460,1460,1355.086002,359.909428,9.079346,-3.293632,0,2060709764,43765,29060264.94,225580048.7,61.11735,7.846459,0.000001,21.605396,0.000001,0.032956,0.65349,885.412868,29.19742,64239,64240,64240,64239.99941,0.024347,1681.000593,-41.02439,331112.3188,15,4571119,3335,0.81654,0.173752,0.172988,0.201869,0,21,1,1.351464,1.670747,25.985737,3.009247,331112.3188,7,1,887,0,0,44,7348,894,0,987,0,8.219239,55.368493,185.707223,12.150729,0,1099,0,81.552083,183.490456,17.156651,3.98278,0.00001,21.436334,0.000031,0.061165,0.893622,463.581452,21.157133,29200,65535,64240,62216.88479,8200.497808,7.698001,-3.014514,3340,20,0,0,8.165404,0.034091,0.05,0.099369,0,800,0,14.152542,103.210467,53.965049,7.479188,3340,0.047922,2.165079,0.144958,0.237257,0.340202,23.55924,4.707135
0,4325,12,0,1259,0,0,84,1756127,1259,0,1460,1460,1394.858618,285.46604,17.658329,-4.382489,1,265717,55973.5,71691.94886,64998.55257,2.62777,1.973828,0.000001,2.091887,0.000003,0.006701,0.073156,576.800821,22.493091,64240,64240,64240,64240,0,-3,0,501750.5714,13,3512734,2500,0.703704,0.073086,0.032099,0.477531,0,15,0,0.854197,1.461618,15.420515,3.001451,501750.5714,5,0,667,0,0,17,2325,672,0,517,0,3.459821,28.564956,181.059483,12.208749,0,518,38,71.243243,106.783541,6.153705,2.299965,0.00001,2.132911,0.000052,0.012678,0.103568,285.354114,15.676698,29200,65535,65535,63957.69941,6193.170092,21.15873,-4.711362,2583.333333,16,0,0,2.111111,0.277778,0,0.018519,0,647,0,28.217391,131.925195,18.045265,4.477182,2583.333333,0.056028,2.236843,0.20504,0.329574,0.518651,9.211255,3.272229
0,4326,30,1,1542,0,0,129,2071578,1542,0,1460,1460,1343.435798,379.483512,7.746838,-3.095514,1,535165,40213,91225.86905,157932.2857,2.99891,2.196958,0.000001,49.398366,0.000001,0.117457,1.911363,520.128681,22.125542,64239,64240,64240,64239.99805,0.044065,509.001949,-22.605352,363434.7368,55,6563089,4803,0.718606,0.106234,0.276967,0.372692,0,26,1,1.763441,2.357317,19.244577,2.749835,363434.7368,8,3,948,0,1,40,7136,956,0,832,0,7.464435,49.02691,137.592766,10.37674,0,832,0,91.588889,157.526146,7.687915,2.613219,0.00001,49.098924,0.00002,0.18101,2.39503,329.69243,17.721916,29200,65535,64240,62268.3567,8426.760641,7.982238,-3.079823,3398.095238,58,0,0,5.748851,0.125,0.041667,0.114727,0,735,0,15.482759,96.983156,49.278295,7.071601,3398.095238,0.052929,0.581026,0.147462,0.161849,0.098622,6.324534,2.082615
0,4327,12,6,3442,0,0,198,4877518,3442,0,1460,1460,1417.059268,231.347607,29.905473,-5.579079,1,64239,54218,48103.44712,17286.78296,0.693677,-1.225118,0.000001,9.77706,0.000003,0.01351,0.212447,1391.236052,33.95558,64239,64240,64240,64239.99971,0.017042,3437.000291,-58.64299,435492.6786,13,19510072,13720,0.798413,0.253968,0.106636,0.376815,0,28,2,1.595777,1.545522,62.917115,4.101682,435492.6786,3,1,1760,0,1,31,4026,1763,0,351,0,2.283607,21.122824,156.869092,11.855619,0,669,0,77.213115,121.261689,7.718611,2.476546,0.000001,10.779208,0.000052,0.028186,0.352062,668.756331,24.452466,29200,65535,65535,64668.76631,4439.723029,45.70641,-6.758784,2368.235294,23,0,0,2.395238,0,0.111111,0.090476,0,1712,0,47.972222,281.277294,31.026031,5.746709,2368.235294,0.046968,0.952005,0.175595,0.225856,0.180746,7.291583,2.47902
